Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
OME,308,1686,1899,471,45,128,58,771
ONT,974,11177,11057,1211,124,2772,0,5957
ORD,13412,298373,284673,75400,16322,48963,176,129316
ORF,431,6845,6467,1083,146,1288,0,3695
OTZ,52,265,309,19,24,50,0,138
PBI,853,21975,19496,4200,297,2745,0,11389
PDX,1870,16523,17421,2058,196,4202,5,8710
PGD,14,252,237,1,0,9,0,209
PHL,5116,74383,74913,21583,1507,15312,165,32123
PHX,8233,133986,128215,31381,3356,16060,78,67028
PIT,755,9423,8999,1222,419,1515,0,5041
PNS,12,0,11,,,,,
PSP,9,245,254,0,0,202,0,52
PVD,84,1165,1108,60,0,180,0,793
RAP,2,13,1,,,,,
RDD,2,0,0,,,,,
RDM,124,3555,3809,433,0,1900,0,1420
RDU,1275,29920,29599,5631,784,5121,0,16880
RIC,109,2136,2325,330,36,493,0,1320
RNO,434,6173,6871,198,159,1744,1,4117
ROA,36,1116,953,12,0,34,0,886
ROC,50,456,436,6,0,82,0,305
RSW,1208,27725,24547,2415,510,5006,0,15756
SAF,6,108,86,37,0,2,0,41
SAN,2703,34316,32704,4835,270,6795,7,17685
SAT,1154,20092,19608,1747,606,2291,0,13342
SAV,33,891,885,27,0,203,0,629
SBA,202,3121,3154,27,0,1298,0,1703
SBN,31,75,40,0,0,0,0,28
SBP,349,6280,6805,1079,0,3284,0,2116
SDF,262,4532,4421,603,270,1007,0,2254
SEA,5024,49964,53385,16186,425,11479,0,18956
SFO,6025,102985,104984,17037,926,13681,613,66072
SJC,2051,36799,35703,5655,305,5048,246,21927
SJU,753,13654,12164,3412,128,639,0,7347
SLC,11308,102594,104795,33344,5089,18226,111,37095
SMF,1418,25427,26131,3469,0,4271,0,16841
SNA,2158,20171,19832,1758,59,3584,0,11692
STL,2309,48606,44403,8130,1597,4160,0,27156
SWF,43,336,316,24,0,25,0,243
SYR,14,93,65,0,0,39,0,15
TLH,44,1255,1052,289,0,47,0,701
TPA,2345,48215,44637,8189,2460,6235,0,25679
TUL,259,3222,3014,144,49,257,0,2209
TUS,203,3056,2977,422,0,300,0,2037
TVC,37,821,721,228,0,34,0,431
UST,45,1023,892,10,0,70,0,767
VPS,6,84,74,0,0,0,0,74
XNA,5,255,219,13,0,0,0,199
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
