Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
ICT,596,10360,10206,2988,300,2699,0,3884
IDA,306,1879,2330,59,0,349,0,1588
ILM,243,6501,6282,3330,0,284,0,2510
IND,1735,31737,30253,5832,2634,4906,0,14864
INL,1,59,60,0,0,1,0,59
ISN,4,15,13,,,,,
ISP,335,7967,7270,1215,467,647,0,4503
ITO,318,1519,1684,156,164,0,0,850
JAN,366,2761,2582,827,22,379,0,1183
JAX,1298,22720,23317,3406,144,7694,0,10799
JFK,6374,149321,143968,43221,9340,36502,347,48576
KOA,350,1333,1655,440,18,142,0,666
KTN,99,694,629,13,0,1,0,544
LAN,391,4813,5391,252,58,2591,0,2031
LAS,7495,141424,130750,28721,2771,20824,92,68615
LAW,68,1171,1266,62,0,123,0,1013
LAX,10703,185621,175324,43799,949,32176,147,84904
LBB,25,95,115,1,0,22,0,63
LCH,97,1217,1294,239,122,128,0,755
LEX,447,6443,6100,1015,65,1570,0,3091
LFT,41,248,311,21,0,81,0,168
LGA,6145,153380,146688,29766,5408,30521,6,76182
LGB,1033,14566,14554,3420,19,1854,0,8009
LIH,402,837,1042,263,22,0,0,393
LIT,826,12216,11630,1396,847,2116,0,6561
LNK,173,2386,2559,19,93,1203,0,1117
LRD,170,3216,3360,126,0,282,0,2833
MAF,146,1318,1613,70,0,430,0,997
MCI,3895,57819,55360,6954,2082,10161,17,31339
MCO,8474,163529,158614,33280,9533,45481,214,60961
MDT,141,2201,2238,661,0,402,0,1069
MDW,4457,73806,65355,16283,3367,7171,93,32308
MEM,952,11777,11598,1985,454,2579,0,5734
MFR,1,105,,,,,,
MGM,241,5086,5067,386,0,622,0,3781
MHT,440,6652,6049,455,369,1634,0,3391
MIA,2137,44904,47005,14445,3624,11452,137,14672
MKE,2569,45376,45006,7354,2131,10403,0,22799
MKG,317,5596,5743,1040,49,2271,0,2123
MLB,34,107,136,0,0,37,0,77
MLI,65,1542,1406,947,0,124,0,284
MLU,219,6099,6136,1378,0,248,0,4329
MOB,235,2083,2027,97,0,370,0,1421
MQT,1,197,196,0,155,0,0,41
MRY,172,2127,1934,13,0,501,0,1235
MSN,603,6624,6652,1589,88,1769,0,2737
MSO,14,379,351,24,0,27,0,284
MSP,2353,39429,42170,8284,1164,14301,22,15407
MSY,3707,53976,50288,9545,1436,10335,2,24786
MVY,109,4280,3974,716,438,1516,0,1190
MYR,15,96,66,7,0,11,0,31
OAJ,198,2924,2922,1026,0,238,0,1458
OAK,2939,46976,46784,8134,496,9250,8,24444
OGG,1243,9036,9532,3008,110,260,0,4668
OKC,1222,14197,13627,1631,785,2873,0,7152
OMA,791,15581,15074,2173,1016,3368,0,7736
OME,8,28,33,0,5,0,0,10
ONT,652,11154,11315,1644,298,2033,0,6637
ORD,15145,360992,348051,97915,24512,61083,229,148452
ORF,400,7481,6435,807,314,522,0,4351
ORH,238,5148,5022,1238,49,908,0,2620
PBG,45,377,405,49,0,192,0,88
PBI,1232,30863,29119,5067,269,9256,26,13252
PDX,3977,51106,51721,10483,1390,12703,0,21943
PHF,98,1766,745,58,0,23,0,580
PHL,7802,140000,138994,36437,4582,38270,322,51781
PHX,9863,135539,135591,31002,3346,20027,290,66978
PIA,84,1161,1268,99,0,495,0,636
PIH,230,2291,3058,313,0,664,0,1790
PIT,1514,24643,23217,5907,547,4273,7,10869
PNS,932,10531,9771,790,333,1040,0,6711
PSC,78,129,109,0,0,0,0,89
PSP,593,8892,9171,2240,170,2595,0,3662
PVD,974,13674,12541,1035,705,2735,0,7148
PWM,414,10351,10104,2089,137,3147,0,4432
RAP,89,2305,2340,1188,120,238,0,752
RDM,66,1290,1357,118,0,782,0,426
RDU,3077,62552,61101,10231,2566,17286,4,27052
RIC,493,9250,8265,1162,393,1715,0,4622
RKS,92,395,579,0,0,214,0,315
RNO,548,7930,7787,664,264,1724,0,4453
ROA,1,0,3,,,,,
ROC,355,6780,6631,509,294,2312,0,3148
ROW,33,133,301,0,0,23,0,72
RST,1,92,,,,,,
RSW,2018,29148,25732,4543,735,4842,0,14054
SAN,3704,49146,48314,5863,133,8507,319,28699
SAT,2334,30658,30329,5717,884,4692,0,16284
SAV,758,16949,15799,3294,611,5394,0,5852
SBA,618,10675,11272,830,0,3310,0,6480
SBN,150,2511,3098,233,137,838,0,1727
SCE,4,129,144,0,0,4,0,129
SDF,777,14719,13822,2805,132,3740,0,6530
SEA,9143,81109,82508,21845,1125,22429,265,26820
SFO,7862,128065,124581,23663,1019,17033,23,75637
SGF,281,7055,7294,341,14,1801,0,4934
SGU,307,1985,2835,227,0,553,0,1409
SHV,164,2632,2551,353,0,146,0,1897
SIT,366,2449,2697,362,245,218,0,1546
SJC,3061,40606,41794,8536,299,7834,30,20929
SJT,199,3309,3553,813,0,298,0,2223
SJU,1504,28289,26430,10584,65,2242,47,11555
SLC,1151,18260,19039,2458,381,5114,0,9707
SMF,1811,27978,26627,4212,319,2454,0,17165
SNA,2496,30969,31704,6153,820,8567,0,13205
SPI,3,0,0,,,,,
SRQ,357,8103,7912,480,10,2172,0,4882
STL,3319,51243,48463,8501,2223,8975,0,24775
STT,115,1846,1901,948,1,110,0,684
STX,4,7,12,,,,,
SUN,9,371,348,10,0,8,0,330
SWF,203,4619,4059,888,72,273,0,2677
SYR,700,12727,13009,2782,37,4499,0,5123
TLH,219,1539,1475,591,57,108,0,536
TPA,4830,83197,79075,18626,2655,19637,0,32823
TRI,179,5021,4794,1649,0,306,0,2724
TTN,334,6590,6962,1120,132,2167,0,3301
TUL,1197,13981,13203,2537,275,2110,0,7273
TUS,448,6598,6865,1650,11,1982,0,2554
TVC,355,8147,8252,1546,330,1484,0,4469
TWF,123,1095,1439,1,79,298,15,905
TXK,218,5316,5439,932,0,343,0,3926
TYR,57,383,382,15,0,36,0,294
TYS,117,1874,1888,297,0,493,0,947
VPS,250,3188,2610,809,41,157,0,1410
WYS,17,135,121,15,0,12,0,45
XNA,584,10007,9641,1000,9,1434,0,6804
YAK,362,1077,1222,33,9,103,18,908
YUM,223,2922,2909,401,152,862,0,1231
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
