Origin,FlightCount,DepDly,ArrDly,CarrierDly,WeatherDly,NASDly,SecurityDly,LateAircraftDly
SBP,30,503,440,84,0,251,0,90
SDF,470,9326,9191,3117,609,1454,0,3384
SEA,7066,75481,74083,20975,1005,16765,65,25711
SFO,7976,138031,129328,25813,2221,16800,26,76161
SGF,59,526,654,21,76,271,0,261
SGU,326,1899,1942,80,0,160,0,1207
SHV,213,4253,4552,723,0,485,0,3202
SJC,1795,21410,20248,4331,180,2203,7,10786
SJU,2432,31693,30971,8685,87,4659,45,14839
SLC,11567,100504,101781,33903,4621,16731,154,34905
SMF,2089,25885,23961,5563,339,2694,0,11949
SNA,2400,28369,27172,4108,1049,4203,0,14299
SPI,202,6437,6859,1914,0,772,0,3930
SPS,54,1284,1255,43,0,61,0,1139
SRQ,297,4528,3990,340,65,1717,0,1678
STL,3924,56672,54797,14774,1626,12668,76,19427
STT,826,12090,11287,4833,10,1401,106,4251
STX,84,1159,981,218,0,20,0,645
SUN,129,1818,1778,68,0,101,0,1518
SYR,194,6234,6465,1223,95,1713,0,3311
TLH,322,5702,5604,2218,0,581,0,2464
TPA,4348,72673,69086,14030,3866,20789,15,25821
TRI,225,5285,5189,2601,0,425,0,1987
TUL,980,15968,15652,4090,411,3263,0,6962
TUS,791,9691,9214,887,809,2241,0,4417
TVC,6,321,322,4,0,27,0,288
TWF,193,245,265,7,16,57,0,95
TYR,67,502,498,15,0,30,0,425
TYS,420,7948,8120,2820,9,993,0,3912
UST,16,493,487,25,24,178,0,238
VPS,548,8434,8938,1388,463,2173,0,4421
WYS,85,567,558,57,0,54,0,251
XNA,482,5715,5771,1260,56,2020,0,2127
YUM,236,2128,2329,998,79,427,0,572
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
